Timestamp;Protocole;IP Source;Port Source;IP Destination;Port Destination;Flags;Seq;Ack;Window;Length
15:34:47.408762;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;243749;4873;310;1448
15:34:47.408764;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;245197;1958;0
15:34:47.408769;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;245197;4873;310;1448
15:34:47.408771;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;246645;1980;0
15:34:47.408775;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;246645;4873;310;1448
15:34:47.408777;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;248093;2003;0
15:34:47.408832;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;295348;5415;319;1448
15:34:47.408884;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;248093;4873;310;1448
15:34:47.408887;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;249541;2026;0
15:34:47.408892;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;249541;4873;310;1448
15:34:47.408894;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;250989;2048;0
15:34:47.408948;IP;www.aggloroanne.fr;443;BP-Linux8;53325;P.;296796;5415;319;938
15:34:47.409010;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;250989;4873;310;1448
15:34:47.409013;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;252437;2071;0
15:34:47.409018;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;252437;4873;310;1448
15:34:47.409020;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;253885;2093;0
15:34:47.409109;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;253885;4873;310;1448
15:34:47.409111;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;255333;2116;0
15:34:47.409132;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;255333;4873;310;1448
15:34:47.409133;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;256781;2139;0
15:34:47.409257;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;256781;4873;310;1448
15:34:47.409261;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;258229;2161;0
15:34:47.409266;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;258229;4873;310;1448
15:34:47.409268;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;259677;2184;0
15:34:47.409355;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;259677;4873;310;1448
15:34:47.409357;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;261125;2207;0
15:34:47.418049;IP;BP-Linux8;48264;par21s17-in-f14.1e100.net;443;P.;1018;36034;860;46
15:34:47.422755;IP;par21s17-in-f14.1e100.net;443;BP-Linux8;48264;.;N/A;1018;269;0
15:34:47.426151;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;261125;4873;310;1448
15:34:47.426157;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;262573;2229;0
15:34:47.426253;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;262573;4873;310;1448
15:34:47.426259;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;264021;2252;0
15:34:47.426273;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;264021;4873;310;1448
15:34:47.426275;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;265469;2274;0
15:34:47.426415;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;265469;4873;310;1448
15:34:47.426420;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;266917;2297;0
15:34:47.426427;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;266917;4873;310;1448
15:34:47.426429;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;268365;2320;0
15:34:47.426433;IP;www.aggloroanne.fr;443;BP-Linux8;53329;P.;268365;4873;310;1148
15:34:47.426434;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;269513;2342;0
15:34:47.429902;IP;par21s17-in-f14.1e100.net;443;BP-Linux8;48264;.;N/A;1064;269;0
15:34:47.444728;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;428106;969;0
15:34:47.444737;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;N/A;297734;1053;0
15:34:47.444742;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;276234;2454;0
15:34:47.455278;IP;BP-Linux8;48265;par21s17-in-f14.1e100.net;443;P.;504;6953;363;31
15:34:47.455299;IP;BP-Linux8;48265;par21s17-in-f14.1e100.net;443;F.;535;6953;363;0
15:34:47.467039;IP;par21s17-in-f14.1e100.net;443;BP-Linux8;48265;.;N/A;535;265;0
15:34:47.467157;IP;par21s17-in-f14.1e100.net;443;BP-Linux8;48265;F.;6953;535;265;0
15:34:47.467161;IP;BP-Linux8;48265;par21s17-in-f14.1e100.net;443;.;N/A;6954;363;0
15:34:47.467168;IP;par21s17-in-f14.1e100.net;443;BP-Linux8;48265;.;N/A;536;265;0
15:34:47.662626;IP;BP-Linux8;53324;www.aggloroanne.fr;443;P.;6512;428106;1324;466
15:34:47.662820;IP;BP-Linux8;53325;www.aggloroanne.fr;443;P.;5415;297734;1324;463
15:34:47.662999;IP;BP-Linux8;53326;www.aggloroanne.fr;443;P.;4398;232708;1742;464
15:34:47.663165;IP;BP-Linux8;53327;www.aggloroanne.fr;443;P.;4395;186008;1483;464
15:34:47.665400;IP;BP-Linux8;53328;www.aggloroanne.fr;443;P.;4409;276234;2680;473
15:34:47.665578;IP;BP-Linux8;53329;www.aggloroanne.fr;443;P.;4873;269513;2342;467
15:34:47.684226;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;428106;6978;352;1448
15:34:47.684239;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;429554;1347;0
15:34:47.684338;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;429554;6978;352;1448
15:34:47.684341;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;431002;1369;0
15:34:47.684346;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;431002;6978;352;1448
15:34:47.684349;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;432450;1392;0
15:34:47.684390;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;432450;6978;352;1448
15:34:47.684391;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;433898;1415;0
15:34:47.684396;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;433898;6978;352;1448
15:34:47.684398;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;435346;1437;0
15:34:47.684402;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;435346;6978;352;1448
15:34:47.684403;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;436794;1460;0
15:34:47.684502;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;436794;6978;352;1448
15:34:47.684506;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;438242;1483;0
15:34:47.684511;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;438242;6978;352;1448
15:34:47.684513;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;439690;1505;0
15:34:47.684517;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;439690;6978;352;1448
15:34:47.684519;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;441138;1528;0
15:34:47.684522;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;441138;6978;352;1448
15:34:47.684525;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;442586;1550;0
15:34:47.684564;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;442586;6978;352;1448
15:34:47.684566;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;444034;1573;0
15:34:47.684571;IP;www.aggloroanne.fr;443;BP-Linux8;53324;P.;444034;6978;352;485
15:34:47.684572;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;444519;1596;0
15:34:47.684576;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;444519;6978;352;1448
15:34:47.684577;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;445967;1618;0
15:34:47.684581;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;445967;6978;352;1448
15:34:47.684583;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;447415;1641;0
15:34:47.684587;IP;www.aggloroanne.fr;443;BP-Linux8;53324;.;447415;6978;352;1448
15:34:47.684589;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;448863;1664;0
15:34:47.684593;IP;www.aggloroanne.fr;443;BP-Linux8;53324;P.;448863;6978;352;729
15:34:47.684594;IP;BP-Linux8;53324;www.aggloroanne.fr;443;.;N/A;449592;1686;0
15:34:47.684856;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;186008;4859;310;1448
15:34:47.684861;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;187456;1505;0
15:34:47.684867;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;187456;4859;310;1448
15:34:47.684869;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;188904;1528;0
15:34:47.684961;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;188904;4859;310;1448
15:34:47.684963;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;190352;1550;0
15:34:47.685059;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;190352;4859;310;1448
15:34:47.685061;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;191800;1573;0
15:34:47.685066;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;191800;4859;310;1448
15:34:47.685067;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;193248;1596;0
15:34:47.685072;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;193248;4859;310;1448
15:34:47.685073;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;194696;1618;0
15:34:47.685077;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;194696;4859;310;1448
15:34:47.685079;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;196144;1641;0
15:34:47.685083;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;196144;4859;310;1448
15:34:47.685084;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;197592;1664;0
15:34:47.685088;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;197592;4859;310;1448
15:34:47.685090;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;199040;1686;0
15:34:47.685094;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;297734;5878;327;1448
15:34:47.685097;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;N/A;299182;1324;0
15:34:47.685125;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;199040;4859;310;1448
15:34:47.685127;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;200488;1709;0
15:34:47.685182;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;299182;5878;327;1448
15:34:47.685184;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;N/A;300630;1321;0
15:34:47.685188;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;300630;5878;327;1448
15:34:47.685190;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;N/A;302078;1314;0
15:34:47.685288;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;200488;4859;310;1448
15:34:47.685289;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;201936;1731;0
15:34:47.685294;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;201936;4859;310;1448
15:34:47.685296;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;203384;1754;0
15:34:47.685299;IP;www.aggloroanne.fr;443;BP-Linux8;53327;.;203384;4859;310;1448
15:34:47.685301;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;204832;1777;0
15:34:47.685305;IP;www.aggloroanne.fr;443;BP-Linux8;53327;P.;204832;4859;310;568
15:34:47.685306;IP;BP-Linux8;53327;www.aggloroanne.fr;443;.;N/A;205400;1799;0
15:34:47.685310;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;302078;5878;327;1448
15:34:47.685312;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;N/A;303526;1307;0
15:34:47.685412;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;303526;5878;327;1448
15:34:47.685414;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;N/A;304974;1300;0
15:34:47.685419;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;304974;5878;327;1448
15:34:47.685420;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;N/A;306422;1293;0
15:34:47.685424;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;306422;5878;327;1448
15:34:47.685425;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;N/A;307870;1286;0
15:34:47.685429;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;307870;5878;327;1448
15:34:47.685431;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;N/A;309318;1279;0
15:34:47.685435;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;309318;5878;327;1448
15:34:47.685436;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;N/A;310766;1272;0
15:34:47.685440;IP;www.aggloroanne.fr;443;BP-Linux8;53325;.;310766;5878;327;1448
15:34:47.685442;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;N/A;312214;1265;0
15:34:47.685446;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;232708;4862;310;1448
15:34:47.685447;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;234156;1765;0
15:34:47.685451;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;234156;4862;310;1448
15:34:47.685453;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;235604;1787;0
15:34:47.685457;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;235604;4862;310;1448
15:34:47.685459;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;237052;1794;0
15:34:47.685463;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;237052;4862;310;1448
15:34:47.685465;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;238500;1787;0
15:34:47.685571;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;238500;4862;310;1448
15:34:47.685572;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;239948;1780;0
15:34:47.685577;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;239948;4862;310;1448
15:34:47.685578;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;241396;1773;0
15:34:47.685582;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;241396;4862;310;1448
15:34:47.685584;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;242844;1766;0
15:34:47.685588;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;242844;4862;310;1448
15:34:47.685589;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;244292;1759;0
15:34:47.685593;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;244292;4862;310;1448
15:34:47.685595;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;245740;1752;0
15:34:47.685599;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;245740;4862;310;1448
15:34:47.685600;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;247188;1745;0
15:34:47.685604;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;247188;4862;310;1448
15:34:47.685605;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;248636;1738;0
15:34:47.685609;IP;www.aggloroanne.fr;443;BP-Linux8;53326;P.;248636;4862;310;485
15:34:47.685610;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;249121;1735;0
15:34:47.685614;IP;www.aggloroanne.fr;443;BP-Linux8;53325;P.;312214;5878;327;1108
15:34:47.685615;IP;BP-Linux8;53325;www.aggloroanne.fr;443;.;N/A;313322;1258;0
15:34:47.685619;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;249121;4862;310;1448
15:34:47.685620;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;250569;1724;0
15:34:47.685624;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;250569;4862;310;1448
15:34:47.685626;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;252017;1717;0
15:34:47.685629;IP;www.aggloroanne.fr;443;BP-Linux8;53326;.;252017;4862;310;1448
15:34:47.685631;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;253465;1710;0
15:34:47.685635;IP;www.aggloroanne.fr;443;BP-Linux8;53326;P.;253465;4862;310;651
15:34:47.685637;IP;BP-Linux8;53326;www.aggloroanne.fr;443;.;N/A;254116;1705;0
15:34:47.686802;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;269513;5340;319;1448
15:34:47.686805;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;270961;2365;0
15:34:47.686811;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;270961;5340;319;1448
15:34:47.686813;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;272409;2388;0
15:34:47.686905;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;272409;5340;319;1448
15:34:47.686907;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;273857;2410;0
15:34:47.686951;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;273857;5340;319;1448
15:34:47.686953;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;275305;2433;0
15:34:47.686958;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;275305;5340;319;1448
15:34:47.686959;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;276753;2455;0
15:34:47.686963;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;276753;5340;319;1448
15:34:47.686965;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;278201;2478;0
15:34:47.687053;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;278201;5340;319;1448
15:34:47.687055;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;279649;2501;0
15:34:47.687224;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;279649;5340;319;1448
15:34:47.687226;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;281097;2523;0
15:34:47.687231;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;281097;5340;319;1448
15:34:47.687233;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;282545;2546;0
15:34:47.687237;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;282545;5340;319;1448
15:34:47.687238;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;283993;2569;0
15:34:47.687320;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;283993;5340;319;1448
15:34:47.687322;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;285441;2591;0
15:34:47.687470;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;285441;5340;319;1448
15:34:47.687471;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;286889;2614;0
15:34:47.687476;IP;www.aggloroanne.fr;443;BP-Linux8;53329;.;286889;5340;319;1448
15:34:47.687477;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;288337;2636;0
15:34:47.687481;IP;www.aggloroanne.fr;443;BP-Linux8;53329;P.;288337;5340;319;1382
15:34:47.687483;IP;BP-Linux8;53329;www.aggloroanne.fr;443;.;N/A;289719;2659;0
15:34:47.687572;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;276234;4882;310;1448
15:34:47.687574;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;277682;2693;0
15:34:47.687578;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;277682;4882;310;1448
15:34:47.687580;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;279130;2686;0
15:34:47.687677;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;279130;4882;310;1448
15:34:47.687679;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;280578;2679;0
15:34:47.687683;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;280578;4882;310;1448
15:34:47.687685;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;282026;2672;0
15:34:47.687689;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;282026;4882;310;1448
15:34:47.687691;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;283474;2665;0
15:34:47.687695;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;283474;4882;310;1448
15:34:47.687696;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;284922;2658;0
15:34:47.687700;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;284922;4882;310;1448
15:34:47.687702;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;286370;2651;0
15:34:47.687706;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;286370;4882;310;1448
15:34:47.687707;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;287818;2644;0
15:34:47.687711;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;287818;4882;310;1448
15:34:47.687713;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;289266;2637;0
15:34:47.687717;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;289266;4882;310;1448
15:34:47.687718;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;290714;2630;0
15:34:47.687743;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;290714;4882;310;1448
15:34:47.687745;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;292162;2623;0
15:34:47.687749;IP;www.aggloroanne.fr;443;BP-Linux8;53328;P.;292162;4882;310;485
15:34:47.687751;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;292647;2620;0
15:34:47.687755;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;292647;4882;310;1448
15:34:47.687756;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;294095;2609;0
15:34:47.687759;IP;www.aggloroanne.fr;443;BP-Linux8;53328;.;294095;4882;310;1448
15:34:47.687761;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;295543;2602;0
15:34:47.687764;IP;www.aggloroanne.fr;443;BP-Linux8;53328;P.;295543;4882;310;1339
15:34:47.687766;IP;BP-Linux8;53328;www.aggloroanne.fr;443;.;N/A;296882;2595;0
15:34:47.724744;IP;BP-Linux8;N/A;192.168.115;1;N/A;36;N/A;N/A;64
15:34:47.724859;IP;192.168.115;1;BP-Linux8;N/A;N/A;36;N/A;N/A;64
15:34:47.724924;IP;BP-Linux8;22;192.168.190.130;50245;P.;4689;160;291;100
15:34:47.745169;IP;192.168.190.130;50245;BP-Linux8;22;.;N/A;4789;2046;0
15:34:47.925226;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;P.;911;18115;544;172
15:34:47.925428;IP;BP-Linux8;53324;www.aggloroanne.fr;443;P.;6978;449592;1686;471
15:34:47.925604;IP;BP-Linux8;53325;www.aggloroanne.fr;443;P.;5878;313322;1324;468
15:34:47.925785;IP;BP-Linux8;53326;www.aggloroanne.fr;443;P.;4862;254116;1810;467
15:34:47.926003;IP;BP-Linux8;53327;www.aggloroanne.fr;443;P.;4859;205400;1799;466
15:34:47.926301;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;P.;1083;18115;544;157
15:34:47.926475;IP;BP-Linux8;53328;www.aggloroanne.fr;443;P.;4882;296882;2700;466
15:34:47.926645;IP;BP-Linux8;53329;www.aggloroanne.fr;443;P.;5340;289719;2659;463
15:34:47.926862;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;P.;1240;18115;544;113
15:34:47.937072;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;.;N/A;1083;273;0
15:34:47.937949;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;P.;18115;1083;273;138
15:34:47.937956;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;18253;567;0
15:34:47.938089;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;P.;18253;1083;273;1418
15:34:47.938095;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;19671;589;0
15:34:47.938438;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;.;19671;1083;273;1418
15:34:47.938444;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;21089;612;0
15:34:47.938559;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;P.;21089;1083;273;1418
15:34:47.938563;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;22507;634;0
15:34:47.939166;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;.;22507;1083;273;1418
15:34:47.939173;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;23925;657;0
15:34:47.939180;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;P.;23925;1083;273;1418
15:34:47.939181;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;25343;680;0
15:34:47.939924;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;.;25343;1240;277;1418
15:34:47.939934;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;26761;702;0
15:34:47.940027;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;P.;26761;1240;277;1418
15:34:47.940030;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;28179;725;0
15:34:47.940702;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;.;28179;1353;277;1418
15:34:47.940705;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;29597;748;0
15:34:47.940711;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;P.;29597;1353;277;1418
15:34:47.940713;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;31015;770;0
15:34:47.941456;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;.;31015;1353;277;1418
15:34:47.941463;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;32433;793;0
15:34:47.941576;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;P.;32433;1353;277;1418
15:34:47.941579;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;33851;815;0
15:34:47.942248;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;.;33851;1353;277;1418
15:34:47.942251;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;35269;838;0
15:34:47.942256;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;P.;35269;1353;277;1418
15:34:47.942259;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;36687;861;0
15:34:47.942987;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;.;36687;1353;277;1418
15:34:47.942993;IP;BP-Linux8;53478;par21s23-in-f3.1e100.net;443;.;N/A;38105;883;0
15:34:47.943107;IP;par21s23-in-f3.1e100.net;443;BP-Linux8;53478;P.;38105;1353;277;1418
